date,白萝卜,白条鸡,白条猪,大黄花鱼,豆粕,牛肉,农产品批发价格200指数,生猪,羊肉,玉米,进口量(吨),出口量(吨),进口金额(万美元),出口金额(万美元)
1/28/2018,0.069479849,-0.060684432,0.607871361,-0.031945244,-7.145292392,-0.761063988,-2.513221697,0.98547481,-0.479767392,10.71615403,6755.584842,-859.8362115,781.4709327,-67.02106674
2/4/2018,0.037340297,-0.087612683,0.220501,-0.391763243,-22.47526994,-0.883836233,-3.302474873,0.822090266,-0.511089507,4.618236873,318.0697698,470.1210309,304.0820165,285.5667934
2/11/2018,0.182912171,0.096858134,0.237549779,0.046281446,-22.26137934,-0.571860251,-0.254441823,0.605430945,-0.577616728,29.27166824,1098.37453,412.1498694,572.0768376,255.9256692
2/18/2018,0.349018581,0.802834812,0.557965376,0.488054435,-8.639849886,0.829181734,3.949653655,-0.018581697,0.375615342,34.29062849,1258.291694,397.3801777,627.0680767,255.916563
2/25/2018,0.484030381,0.84650814,0.664140357,-0.03010145,0.298833812,0.094647901,3.28835186,0.204664647,0.385474089,29.68232584,1420.880632,382.6844227,683.4184048,255.8399307
3/4/2018,0.485204248,0.566775272,0.229189952,0.466039528,28.51262444,-0.194514532,-0.223820506,-0.567904091,0.63292116,57.98165951,9263.326845,-195.5501384,1894.02926,78.72787482
3/11/2018,0.36228668,0.417659698,-0.164961752,0.432658893,113.6344215,-0.016062734,-2.194866604,-0.998802945,0.258827716,76.08352038,7968.206916,-215.4475722,1552.094088,75.16043501
3/18/2018,0.235798484,0.25714105,-0.714508516,0.398543177,166.4354226,-0.16661096,-3.643065987,-1.442338049,0.367842674,114.1459449,8142.416274,-229.3347127,1613.605466,75.02459732
3/25/2018,0.178930575,0.364446718,-1.266468964,-0.272123613,182.1295856,-0.043075615,-3.967623075,-2.052201856,0.533237195,136.1348722,8321.328933,-242.6524262,1677.070192,74.95949471
4/1/2018,0.096086431,0.387723007,-1.370417244,-0.296244865,176.9286803,0.175656738,-4.656648295,-1.835513294,0.583512424,136.6770326,686.2927452,-171.5129202,-87.30898385,-15.06876273
4/8/2018,0.002476611,0.456529781,-1.404171159,0.087262266,189.5486314,0.613056235,-4.495799756,-1.478102458,0.721963199,124.5512683,-115.845889,-422.0597128,132.9678196,-108.7520811
4/15/2018,0.003286353,0.36032537,-1.174951747,0.12430128,267.2119967,0.69756393,-2.077339713,-1.419399173,0.660589143,110.9705625,80.34798085,-432.8153721,203.0946671,-108.29764
4/22/2018,-0.011058175,0.171519425,-1.316873119,-0.006648278,263.9088707,0.236731388,-0.952657513,-1.342532757,0.443052376,96.17851017,283.5302646,-442.5007898,275.7432607,-107.579357
4/29/2018,-0.004092165,-0.082083184,-1.272520645,0.191557203,237.6200328,0.514433628,-0.579499485,-1.323124917,0.613692428,80.13378747,-2389.631293,-551.1628492,-316.2720006,-141.7848688
5/6/2018,0.011454614,-0.265033838,-1.401092227,0.453377806,204.1052966,0.32575159,-0.756921461,-1.654273144,0.432008111,73.19646595,-6663.694777,-451.1133763,-1143.372503,-219.381188
5/13/2018,0.026657799,-0.128473027,-1.061190426,0.109150778,168.257521,0.571005856,-0.937294623,-1.419535721,0.420273096,52.15028046,-6437.273467,-457.2350236,-1062.654858,-217.6695012
5/20/2018,0.024384475,-0.052868129,-0.687062875,-0.601805162,124.2460504,0.65196964,-0.687914653,-0.93410912,0.510225476,38.04773636,-6203.123057,-462.1178175,-979.2852863,-215.5797177
5/27/2018,0.069362746,-0.048872758,-0.165698822,-1.004522678,58.43614701,0.418101124,0.848978915,-0.301478799,0.547772168,27.6098531,-5961.768819,-465.7695154,-893.4127896,-213.1019135
6/3/2018,0.135380336,-0.013319935,0.366361579,-0.476864999,23.55107717,0.480372911,1.929808885,0.17264041,0.577865824,26.53023063,-5440.452809,312.4966637,-1330.774834,86.22854641
6/10/2018,0.208386909,0.150889584,0.410265438,-0.654932414,9.742258252,0.577778863,2.241908012,-0.059480048,0.423973739,17.62253643,-5936.961587,309.7102687,-1409.884736,68.40473683
6/17/2018,0.201171693,0.116171343,0.465523739,-0.25447178,-21.23214785,0.497915018,1.798188648,-0.069899925,0.127492244,4.431600295,-5681.027485,309.485827,-1318.419192,72.00429677
6/24/2018,0.134758448,0.11874485,0.248664052,-0.531523588,-43.97826489,0.390639107,0.26918223,-0.130777359,0.1086159,0.081704634,-5423.479506,310.2634073,-1225.985041,75.93613414
7/1/2018,0.034680112,-0.019418766,0.035428481,-0.575509604,-35.9941477,0.347986817,-0.889311148,-0.155884356,0.234513867,-18.46866872,-8214.699063,1568.216136,-1849.306795,355.4840133
7/8/2018,-0.052202109,0.055314414,-0.085353077,-0.446267735,-37.76549578,0.180340974,-0.937891363,-0.148131302,0.040721254,-29.04575706,-10505.97713,1809.587075,-2230.900062,426.5664267
7/15/2018,-0.046659423,0.037139337,0.202223068,-0.586044496,-21.18585293,0.276305629,-0.632486641,0.141014384,-0.115756388,-37.54915066,-10254.90191,1813.068908,-2138.895209,431.3754466
7/22/2018,-0.03810796,-0.119572446,0.203665754,-0.71687783,-23.71507381,0.133736175,0.230647222,0.093191969,-0.244494667,-43.18023832,-10009.86098,1817.421874,-2048.214287,436.4535508
7/29/2018,0.006219214,-0.021752915,0.562349777,-0.797102564,-17.19853498,0.141810812,0.423941508,0.622538154,-0.401316583,-35.63444211,-9772.847749,1822.677078,-1959.471463,441.7984302
8/5/2018,0.018202667,-0.052547953,0.827001716,-0.654157217,-6.532606068,-0.174510142,-0.037443678,0.885348061,-0.669960284,-38.52631628,-2509.387806,-793.9879613,-142.2404066,-152.9357387
8/12/2018,0.061386335,-0.174305078,1.041454436,-1.127944878,6.810446452,-0.14657172,-0.028905528,0.820825293,-0.23777647,-42.93620259,-2294.40174,-786.7481856,-59.23679926,-147.053833
8/19/2018,0.072557234,-0.190992282,0.923439012,-0.954360217,40.41270446,-0.264818677,0.525245798,0.756397643,-0.212302364,-45.93131707,-2093.220754,-778.4102582,20.01366975,-140.9021626
8/26/2018,0.092908025,-0.307598707,0.623989256,-0.402244598,44.24982459,-0.303033442,2.185390097,0.18021422,-0.453372781,-46.64093347,-1907.475183,-768.9113634,94.98180834,-134.4840857
9/2/2018,0.120057093,-0.267416142,0.220363969,-0.323723534,58.6027706,-0.335309148,1.883399853,-0.118249537,-0.453141979,-47.29319621,965.3411584,150.3460237,625.2405731,42.56354812
9/9/2018,0.055131893,-0.282293153,6.38E-05,0.195413818,58.50857299,-0.58331152,2.017674815,0.244109425,-0.853400337,-54.43437095,759.8655663,119.0670383,536.2545656,29.96463552
9/16/2018,0.099257119,-0.366877087,0.017578243,0.604459386,71.77247398,-0.527376054,3.67370121,0.457709835,-0.882735238,-52.33243549,890.7703914,132.2548741,595.4040708,37.10276327
9/23/2018,0.089996148,-0.23298372,0.231877347,0.752478893,82.96478371,-0.61431466,4.672114508,0.496707782,-1.054540721,-21.09062455,1001.155608,146.7031642,648.4227571,44.44298939
9/30/2018,0.131612229,-0.381523757,0.348646146,1.254300822,115.8667159,-0.500410431,6.115740037,0.646987062,-1.166967311,-14.77619135,1445.194928,179.0773846,728.2786735,79.55605728
10/7/2018,0.120734487,-0.197458521,0.393079208,1.454933861,175.6183391,0.016315999,5.879416115,0.647756884,-0.854952216,-6.908324264,-1781.798741,615.6196299,178.5784302,165.4967867
10/14/2018,0.058675858,-0.351335338,-0.142134732,1.666300826,254.6699503,-0.204776683,3.443297613,0.512740588,-0.84071847,5.981958661,-1736.929184,633.9225421,211.3477339,173.3119169
10/21/2018,0.010000618,-0.39952537,-0.809006825,1.209727643,357.0949454,-0.302253261,1.716498971,0.138607637,-0.865724723,23.1198554,-1714.622156,653.5478331,236.9284123,181.2434765
10/28/2018,-0.048832287,-0.717590819,-1.917401371,1.596324858,361.5125349,-0.480463437,0.15211676,-0.476244856,-0.7533014,17.18691528,-1714.999816,674.5250972,255.1792808,189.2738908
11/4/2018,-0.156810303,-0.712770866,-2.363803648,1.781589044,310.6451059,-0.825688012,-1.29826576,-2.698301497,-0.49807539,23.70487236,-2871.383557,274.9467315,-789.8175605,-8.080706456
11/11/2018,-0.189966712,-0.938957364,-2.126617577,1.69175494,249.0252008,-0.325432616,-1.905831715,-1.512866952,0.100671825,31.76936604,-3048.675661,266.2271908,-798.7854967,-11.7551156
11/18/2018,-0.232967708,-0.824177504,-1.867009599,1.814949516,186.1742556,-0.474989765,-2.277179583,-0.936151463,0.47780657,36.14589253,-3118.513189,291.4797485,-803.3439276,-3.520794727
11/25/2018,-0.264140412,-0.831997233,-1.127473074,1.536118559,174.9842494,-0.48726953,-2.945302468,-0.767300647,0.638533436,48.84495272,-3212.454265,318.2320609,-815.8210463,4.750553696
12/2/2018,-0.286034847,-0.597732867,-0.965759175,0.943265587,128.1774095,-0.299201428,-3.3487409,-0.793334281,1.058989514,54.17217344,-5224.692857,984.2373297,-1416.813292,17.69275821
12/9/2018,-0.256659404,-0.242931418,-1.451157243,0.926437634,97.87781743,-0.057247792,-3.663753061,-1.312496362,0.929188721,49.8452019,-9380.498938,704.0465361,-2818.077948,-113.2426744
12/16/2018,-0.248566183,-0.16590624,-1.61748305,0.753064711,67.65504664,0.05348262,-3.408118033,-1.518689446,0.771256939,52.69220254,-9553.390198,735.5189601,-2855.911805,-104.9657996
12/23/2018,-0.242764803,-0.151035547,-1.729655772,0.295595437,31.54181152,0.208345139,-4.373135426,-1.736478686,1.121836973,44.38692913,-9764.311908,768.7789668,-2903.933733,-97.06687829
12/30/2018,-0.185610018,-0.035080745,-2.057447911,0.810678338,11.72326703,0.109011176,-4.39710446,-1.880409831,0.647984725,42.63159486,-9205.382781,1526.684474,-2798.557141,103.1134507
1/6/2019,-0.139046026,0.006407927,-2.718688138,0.041820237,16.80968048,0.120349584,-4.872036598,-2.329641508,0.98033174,42.68543817,729.3406248,936.0755131,-1434.411607,422.1072014
1/13/2019,-0.200777932,-0.188895736,-3.556695432,0.407519676,-2.818808409,-0.200232209,-5.933220684,-3.019240209,0.935688297,48.9101367,598.8150098,968.1259023,-1464.831795,429.2302462
1/20/2019,-0.247677632,-0.297388997,-4.346957733,0.014864486,-45.09146551,-0.658202832,-5.899399688,-3.598172311,1.101349474,15.36188895,445.8800888,1001.638413,-1503.333201,436.2407955
1/27/2019,-0.273810848,-0.426677494,-5.211990032,-0.550996963,-86.04805583,-0.513475853,-6.592806155,-4.268763775,0.846830792,-14.88010588,270.5770095,1036.653233,-1549.915654,443.137695
2/3/2019,-0.428009148,-0.343525511,-5.620442095,0.273395711,-106.3270603,-0.173442624,-4.862929917,-4.173063769,1.292186284,-1.822272061,-2339.59024,-1240.693542,-1228.454061,-363.6176402
2/10/2019,-0.365571751,0.283457001,-5.307889201,-0.072986838,-106.2811553,1.639399248,-4.447228868,-3.807344006,2.436741219,-15.10661286,-800.8213039,-1324.588375,-686.2411057,-440.854486
2/17/2019,-0.321299858,-0.13364928,-5.575948724,-0.449543368,-76.96169155,-0.233880907,-6.07990117,-3.604066168,1.57481734,-29.08016706,-1041.909366,-1285.062063,-757.2320844,-434.265133
2/24/2019,-0.331287249,-0.24474264,-5.724761468,-0.404977176,-93.59022428,-0.207839804,-6.057204313,-4.132968764,0.833692127,-20.35952026,-1303.950068,-1244.148376,-836.3873749,-427.773635
3/3/2019,-0.263852677,-0.122724627,-4.970387555,-0.142316022,-122.6546478,-0.284659518,-3.907061625,-3.556769865,0.237821204,-30.954223,-9268.633762,-85.40852554,-3651.418284,-133.3218555
3/10/2019,-0.19962307,-0.078424082,-4.681630308,-0.150456453,-184.6074333,-0.391308407,-2.535777891,-2.906758512,-0.346839674,-38.15982854,-13710.05924,-57.9613882,-4881.514948,-136.7094504
3/17/2019,-0.11494006,-0.037001661,-3.511805377,0.156875984,-252.7595161,-0.580028464,-0.8195107,-1.732926902,-1.118384242,-52.35582299,-14030.55737,-13.73838204,-4984.757717,-130.6013826
3/24/2019,-0.039835991,-0.069251431,-2.76735466,0.109504622,-251.6878027,-0.756915614,0.977705282,-1.39729867,-1.353093609,-57.03395385,-14369.45924,31.23013443,-5095.922277,-124.6696932
3/31/2019,0.038794075,-0.356947026,-2.861120619,-0.008029849,-251.8179413,-1.116630103,1.922522596,-1.27586172,-1.71242917,-53.8121665,-10488.99078,-29.3622782,-4372.848126,-111.4596415
4/7/2019,0.110264881,-0.575921371,-2.683061159,-1.039580261,-285.6073097,-1.41620636,2.607561317,-1.063976788,-1.897738283,-54.45717875,-7262.940513,284.8708831,-3204.173772,-112.7827312
4/14/2019,0.151125432,-0.510787179,-2.405606438,-1.273750407,-303.591879,-1.554745062,2.474467,-0.873969463,-1.990804902,-56.02104851,-7658.280986,330.8936129,-3339.724804,-107.5621792
4/21/2019,0.197297564,-0.444174099,-2.433652981,-1.140469401,-307.505233,-1.314930162,1.729921107,-1.033687643,-1.632657081,-51.6009868,-8073.432311,376.8895125,-3483.719427,-102.6376881
4/28/2019,0.285645397,-0.03414296,-2.365219789,-1.159309344,-319.7156992,-1.270915122,1.361136895,-0.879973373,-1.305246891,-49.64027882,-8509.09507,422.6881286,-3636.336588,-98.03678855
5/5/2019,0.362167274,-0.068077565,-2.213880746,-1.366364705,-266.5651324,-1.288865056,2.47174226,-1.128549346,-1.286406947,-42.39187252,6846.49199,830.0985598,159.7388952,154.7652661
5/12/2019,0.484050949,-0.155440626,-2.200833914,-1.799339986,-236.458931,-1.312454056,4.273814621,-1.071388122,-1.234554942,-35.61916189,6367.71818,875.0632648,-10.51763577,158.6506616
5/19/2019,0.532476524,-0.12708447,-1.681771314,-1.843508812,-186.6336545,-1.540267596,5.166321631,-0.438755187,-1.550884937,-40.07613593,5866.528248,919.4415231,-189.6905941,162.157296
5/26/2019,0.497196908,0.122015512,-1.560122443,-1.21667488,-118.308999,-1.445330348,4.487385866,-0.381857367,-1.543908105,-32.12708135,5342.550116,963.1614875,-377.7674796,165.2828503
6/2/2019,0.409027682,0.155081879,-1.902747422,-1.529868632,-32.15802293,-1.528616784,3.901962438,-0.853467599,-1.536654553,-19.85401689,-1265.856977,-149.936737,-845.160129,-179.2262243
6/9/2019,0.298341632,-0.034605683,-2.047296596,0.267914722,57.27223504,-1.679121781,3.167770467,-0.901493972,-1.318586087,3.640724283,-3112.218837,-131.0618299,-1365.61821,-228.5491869
6/16/2019,0.220840426,0.022938659,-2.525349917,0.152664255,65.22352979,-1.475775938,2.201941087,-1.28459299,-0.884518787,14.3194641,-3705.201044,-89.51038202,-1579.63832,-226.527839
6/23/2019,0.141618167,-0.224027124,-2.722284176,-0.02707256,102.7090958,-1.381365359,2.187072603,-1.61181829,-0.858618582,29.23668081,-4320.970596,-48.67934167,-1801.855966,-224.8477657
6/30/2019,0.126503564,-0.284948466,-2.941910495,0.355663749,88.52177822,-1.557863351,2.290733579,-2.048164327,-0.548456132,30.82371689,-4084.582858,-368.9024556,-1829.012757,-305.3729763
7/7/2019,0.142855519,-0.434610077,-3.701496959,-0.283068861,79.89819444,-1.522654617,2.853502897,-3.120320673,-0.537976865,18.19397628,138.4922144,-915.8528288,-216.3283163,-314.4338605
7/14/2019,0.18429822,-0.302078718,-4.227448046,-0.10454777,13.32820565,-1.707819557,3.556461894,-3.621062445,-0.096493369,19.42426918,-543.7582133,-877.2081518,-461.1170106,-313.7156559
7/21/2019,0.203594213,-0.118723259,-4.47439007,1.166711495,21.28196768,-1.522390996,2.619948033,-3.476282965,0.142050183,19.86158456,-1247.135407,-839.3776733,-712.5844149,-313.3164768
7/28/2019,0.116546995,-0.140385634,-4.764717688,0.394723166,0.010287187,-1.497941075,1.154550273,-3.570575753,-0.089554013,21.40990314,-1970.816529,-802.4549075,-970.2096436,-313.247582
8/4/2019,-0.042783425,-0.176880405,-4.931118467,-0.029812306,-1.21841614,-1.259267289,0.035695187,-3.824131444,-0.024059771,23.26373623,-1383.698337,-127.4795976,201.8873792,-21.31480182
8/11/2019,-0.097852825,0.006484139,-4.825631298,0.473579182,3.048518058,-1.350042425,-0.454011416,-3.709174561,-0.124439707,9.913654641,-2145.106774,-92.67108696,-66.31611827,-21.95122391
8/18/2019,-0.135704446,-0.046259182,-3.734347098,0.982323696,24.20764968,-0.786935709,0.310643508,-2.637425675,0.092683258,17.31198572,-2923.749005,-59.0507996,-338.8687409,-22.96110316
8/25/2019,-0.154086421,0.310424756,-2.079575299,0.830245685,34.22663658,-0.350327362,-0.408791837,-1.626730821,0.611522043,28.26180846,-3718.378611,-26.6831053,-615.0961986,-24.3532129
9/1/2019,-0.154494308,0.397978285,-0.669135737,0.855978604,45.96355212,0.079523047,-1.117267653,-0.730537658,1.40880753,40.78981677,-5350.315665,-334.7541936,-1257.968354,1.995876999
9/8/2019,-0.164548731,0.702433397,0.078231851,0.133788205,75.65512565,0.592411581,-1.508362536,-0.512648785,1.848995588,50.07741049,-6274.943523,-378.3489317,-1618.094276,-33.93981515
9/15/2019,-0.151475286,0.944251156,0.590470913,0.303298599,67.21962444,1.125353717,-2.174850705,-0.319075753,1.860041061,48.98298258,-7107.947216,-349.988116,-1900.729379,-36.46317153
9/22/2019,-0.181492607,1.012205236,0.645672767,0.832487069,52.67329135,1.109852593,-2.315439321,0.005373688,2.097926923,56.06473265,-7950.093241,-323.0059949,-2183.855916,-39.33948075
9/29/2019,-0.225216802,0.92781988,0.563794945,0.565991362,39.36869918,1.03045882,-3.407670461,0.427232467,2.128440973,71.5691077,-9126.240356,-305.109946,-2570.883467,-43.14743089
10/6/2019,-0.278859688,0.820311625,0.821632983,0.55466896,5.211063913,0.503878693,-3.85694428,0.651558992,2.180020945,82.00032274,-2165.911688,-644.6521464,-555.2680418,-108.0164601
10/13/2019,-0.25457969,1.063066399,3.410872034,0.429404628,-20.01522886,0.868441904,-2.245297963,2.195296691,1.978301976,67.7783447,-3024.948236,-621.8120545,-835.3740994,-111.8361121
10/20/2019,-0.258316934,1.263703711,6.746475728,1.017880048,-44.12881285,0.876798058,-0.855385018,4.220704214,2.41899403,53.50613005,-3886.646876,-600.3572422,-1113.270393,-115.9369289
10/27/2019,-0.255740112,1.959829142,10.30279372,0.635712519,-42.9539764,1.160490609,1.224183694,5.73835083,2.475353695,46.6231219,-4749.750589,-580.2899968,-1388.494803,-120.3060736
11/3/2019,-0.233654317,2.045734744,11.77490347,0.243180322,-17.77404125,1.766494109,2.119830764,7.475735862,2.74298565,25.36672978,2501.67145,-579.7281044,1073.529389,25.82472094
11/10/2019,-0.194387679,2.630484262,10.35435313,0.290073104,-5.923560599,1.408388181,2.109158408,6.242579162,2.57820882,2.337387935,1269.528122,-654.2563514,770.5180432,-12.53365737
11/17/2019,-0.148884084,2.523071427,8.144114147,0.374462688,21.37939014,1.7677369,1.001133051,4.325417022,2.270700683,-1.005444626,409.8692669,-638.2340896,505.6646514,-17.60273389
11/24/2019,-0.124141574,2.280873355,4.503145874,0.370566945,18.308487,1.682728775,0.323900401,2.746838679,2.320236464,-10.27732523,-446.1056992,-623.4741446,244.9148484,-22.86112518
12/1/2019,-0.08710123,1.739506569,2.838269456,0.759670775,29.60044835,1.502350225,-0.173351867,1.620130391,1.872473438,-11.32164758,5593.40112,-655.0937482,2805.460506,386.4997597
12/8/2019,-0.039344348,1.451548428,2.835009179,0.83307974,22.6270719,1.302618597,0.165214506,1.409414168,1.458566929,-11.24809375,-2661.649467,-1312.690883,-3.240727297,94.23673655
12/15/2019,0.073541183,1.304259312,2.258550689,0.639969515,28.94402798,1.147028217,1.517945839,1.096418591,1.332320781,-27.6714222,-3497.998028,-1301.426121,-250.1045608,88.57321284
12/22/2019,0.076690339,1.111969875,1.425263545,0.859798369,51.61602911,0.806843593,2.55747888,0.725482223,0.59880754,-22.31544148,-4324.501433,-1291.245747,-491.8221041,82.84490946
12/29/2019,0.047527821,0.778659096,1.020580325,-0.163260277,42.67370682,0.700603546,2.363694773,0.487644456,-0.191851238,-20.62977747,-5139.405062,-1282.123366,-728.1555471,77.09689359
1/5/2020,-0.015704134,0.556356093,1.027620875,-0.297267773,16.36866967,0.497170591,1.286906441,0.344304392,-0.627178222,-22.11349397,2457.458941,-58.92539772,3956.118205,-155.1825513
1/12/2020,-0.092703487,0.73809416,1.824354338,0.14027284,5.128726961,0.754035625,1.350575357,0.974446375,-0.69127436,-31.40873022,1669.283729,-51.91564577,3730.72714,-160.8650545
1/19/2020,-0.155625387,0.694765361,2.276851262,-0.467008054,-69.34404224,0.807755367,1.535450585,1.35621195,-0.584866804,-72.85524822,895.3518836,-46.01089858,3510.658931,-166.4883258
1/26/2020,-0.122799762,0.82540114,2.77964029,-0.01327598,-154.0314049,0.970528457,2.599516796,1.658831258,-0.01341407,-108.069639,135.7979233,-41.27697326,3295.722607,-172.0531097
2/2/2020,0.304091226,0.607763153,3.619852815,-0.546895772,-95.95486722,1.299535984,2.389226551,1.905117242,-0.135880585,-132.750232,-8257.452508,630.0109103,-470.3215394,254.9649169
2/9/2020,0.121615072,0.212569527,3.964574794,0.332657542,-71.1179215,-0.252661308,1.713629173,2.449874992,-0.760703823,-125.5713078,-3684.022156,222.949642,1077.876172,19.47159515
2/16/2020,-0.019375168,-0.30167517,4.247379209,0.009579196,-109.83117,0.406124162,2.344797193,3.070771194,-1.050176226,-107.4385784,-4401.093605,223.8824906,877.1725036,14.09664051
2/23/2020,-0.054840016,-0.543418238,4.552556956,0.130485994,-85.704749,0.494905577,3.901603178,3.267355418,-1.032702006,-91.33931016,-5104.897713,223.5418998,680.7308848,8.812729085
