date,生猪,白萝卜,白条鸡,白条猪,大黄花鱼,豆粕,牛肉,农产品批发价格200指数,羊肉,玉米,进口量(吨),出口量(吨),进口金额(万美元),出口金额(万美元),原始生猪
4/17/2022,17.08588063,1.902367272,17.82911991,23.70380419,43.63790037,4343.212404,77.36534598,126.0700666,69.43947024,2803.142246,62742.81328,4423.990626,14614.94652,1769.983729,12.59857143
4/24/2022,17.20028863,1.89777243,17.86232767,23.82906612,43.61484832,4364.274963,77.37299951,126.1628571,69.36729434,2804.80734,62420.87883,4427.427292,14538.8685,1771.318042,13.97
5/1/2022,17.31325826,1.892723402,17.89544541,23.95384705,43.59217638,4385.481189,77.38036026,126.2484648,69.29684851,2806.589802,62130.33348,4429.776574,14474.95371,1772.490643,14.78
5/8/2022,17.42408842,1.887229407,17.92835788,24.07715646,43.56999189,4406.753285,77.38739744,126.326541,69.22792099,2808.484616,61869.78496,4431.138733,14422.68384,1773.502433,15.01142857
5/15/2022,17.53215807,1.881303778,17.96095175,24.19809239,43.54837159,4428.004313,77.39408234,126.3967884,69.16030907,2810.483235,61637.691,4431.614127,14381.46826,1774.351577,15.16571429
5/22/2022,17.63693223,1.874965051,17.99311719,24.31584556,43.52735847,4449.143073,77.40038298,126.4589758,69.093824,2812.574631,61432.42672,4431.302099,14350.66022,1775.034054,15.58142857
5/29/2022,17.73796601,1.868237144,18.02475093,24.42970388,43.50697689,4470.077395,77.40625715,126.5129614,69.02829695,2814.746222,61252.40288,4430.302722,14329.58642,1775.546012,15.71285714
6/5/2022,17.83489707,1.861149285,18.05575673,24.53905713,43.48722417,4490.714956,77.41165263,126.5587183,68.96359246,2816.984275,61096.10068,4428.721157,14317.56825,1775.887933,15.70428571
6/12/2022,17.92742974,1.853736273,18.08604556,24.64339739,43.46807559,4510.965067,77.41651542,126.5963514,68.89961393,2819.274313,60962.07386,4426.671148,14313.92942,1776.067659,15.73571429
6/19/2022,18.01531571,1.846039262,18.1155344,24.742312,43.44948299,4530.739278,77.42078414,126.6261031,68.83630094,2821.60087,60848.96532,4424.278485,14318.00507,1776.103685,16.23571429
6/26/2022,18.09835216,1.838107644,18.14414754,24.83548771,43.43134827,4549.951051,77.42436442,126.6483768,68.77361477,2823.947094,60755.53533,4421.677666,14329.1533,1776.025103,17.13857143
7/3/2022,18.17640096,1.829998562,18.17181816,24.92271852,43.41354453,4568.516376,77.42712669,126.6637322,68.7115356,2826.295059,60680.58992,4418.991132,14346.73874,1775.859409,19.30714286
7/10/2022,18.2493845,1.82177552,18.19848664,25.00388676,43.39593332,4586.354407,77.42891007,126.6728487,68.65006579,2828.626227,60622.9604,4416.317037,14370.13497,1775.62646,22.46
7/17/2022,18.31727483,1.813507493,18.22410047,25.07894432,43.37836123,4603.388327,77.42952806,126.6764876,68.58923217,2830.922038,60581.49678,4413.715717,14398.7317,1775.332864,22.60714286
7/24/2022,18.3800829,1.80526782,18.24861631,25.14789481,43.36066835,4619.546656,77.42877182,126.6754612,68.52908757,2833.164278,60555.0597,4411.203285,14431.93855,1774.969631,22.40571429
7/31/2022,18.43783685,1.797132327,18.27199964,25.21076981,43.34270012,4634.764509,77.42642034,126.6706121,68.46970182,2835.335399,60542.45439,4408.760642,14469.15311,1774.516456,21.35285714
8/7/2022,18.4905671,1.789177047,18.29422237,25.26760606,43.32430156,4648.985308,77.42224543,126.6628099,68.4111492,2837.418963,60542.47071,4406.347194,14509.77156,1773.946975,21.46714286
8/14/2022,18.53831536,1.781475683,18.31526032,25.31843727,43.30532248,4662.162171,77.41601139,126.6529296,68.35350102,2839.400199,60553.93191,4403.909668,14553.20874,1773.232099,21.27571429
8/21/2022,18.5811469,1.77409709,18.33509118,25.36330734,43.28563015,4674.258991,77.40747612,126.6418154,68.29682284,2841.266474,60575.77024,4401.390247,14598.92771,1772.343177,21.26714286
8/28/2022,18.61916121,1.767102545,18.35369583,25.40228335,43.26512184,4685.250484,77.39639242,126.6302434,68.24117274,2843.007659,60607.05358,4398.728162,14646.45528,1771.252754,21.88714286
9/4/2022,18.65249509,1.760542217,18.37105931,25.43546909,43.24373134,4695.122094,77.3825221,126.6188848,68.18660138,2844.616305,60646.7936,4395.870181,14695.30955,1769.937482,22.94142857
9/11/2022,18.68131535,1.754451646,18.38717132,25.4630048,43.22143684,4703.870403,77.36564616,126.6082789,68.1331456,2846.087802,60693.88626,4392.771777,14744.9837,1768.378301,23.06714286
9/18/2022,18.70579988,1.748849057,18.40202935,25.48505822,43.19825683,4711.503795,77.34556962,126.5987988,68.08082161,2847.420237,60747.09679,4389.39623,14794.94859,1766.559965,23.39857143
9/25/2022,18.72611372,1.743733199,18.4156365,25.50180664,43.17424974,4718.043625,77.3221223,126.5906118,68.02962673,2848.614032,60805.07305,4385.715042,14844.66139,1764.471106,23.96428571
10/2/2022,18.74237419,1.739081424,18.42800464,25.51340744,43.14950499,4723.52446,77.29516428,126.5836379,67.97953918,2849.671531,60866.39572,4381.713698,14893.57195,1762.10509,24.35142857
10/9/2022,18.75462038,1.734850885,18.43915155,25.51995953,43.12413272,4727.992513,77.26458427,126.5775352,67.93052092,2850.596847,60929.60619,4377.390655,14941.13318,1759.459726,25.49714286
10/16/2022,18.76280245,1.730985256,18.44909653,25.52147739,43.09826777,4731.503043,77.23029629,126.5717457,67.88251653,2851.395508,60993.22642,4372.753749,14986.81322,1756.536285,27.15285714
10/23/2022,18.76678303,1.727422952,18.45785913,25.51788113,43.0720832,4734.116666,77.19224021,126.5655793,67.83545287,2852.073461,61055.78648,4367.816054,15030.10882,1753.338209,28.11142857
10/30/2022,18.76635183,1.724105163,18.46545724,25.5090049,43.04577732,4735.89604,77.15038023,126.5582983,67.78923959,2852.636529,61115.83103,4362.589596,15070.54458,1749.867994,27.65571429
11/6/2022,18.76123046,1.720977228,18.47190195,25.4946088,43.01956215,4736.904388,77.1046992,126.549151,67.74376904,2853.090429,61171.95988,4357.087215,15107.67908,1746.12848,26.71714286
11/13/2022,18.75108518,1.717987554,18.47719692,25.47439613,42.9936493,4737.202352,77.05519257,126.537418,67.69891885,2853.440911,61222.89248,4351.323843,15141.1236,1742.124232,25.91428571
11/20/2022,18.7355484,1.715087197,18.48134058,25.44803305,42.96823912,4736.846009,77.00187358,126.5224427,67.65455043,2853.693998,61267.53897,4345.31759,15170.56363,1737.862793,25.44857143
11/27/2022,18.71424375,1.71223053,18.48432773,25.41516688,42.94352551,4735.886919,76.94477606,126.5036567,67.61050905,2853.855942,61305.01871,4339.089418,15195.76364,1733.354139,24.11571429
12/4/2022,18.6868035,1.709377182,18.48615213,25.37543346,42.91970892,4734.372293,76.88394997,126.4805925,67.56663237,2853.933051,61334.45686,4332.676022,15216.50248,1728.611736,23.25142857
12/11/2022,18.6528803,1.706494272,18.48680901,25.32846505,42.89700293,4732.345448,76.819462,126.4528775,67.52275615,2853.931677,61354.93913,4326.131689,15232.55638,1723.65124,22.95857143
12/18/2022,18.61215872,1.703558597,18.48629703,25.27390401,42.87563915,4729.846529,76.75139478,126.4202286,67.47871652,2853.858436,61365.51671,4319.526077,15243.69854,1718.488084,20.30857143
12/25/2022,18.56437778,1.700557463,18.48461863,25.21142473,42.85585679,4726.91383,76.67984646,126.382446,67.43434828,2853.720293,61365.21783,4312.939578,15249.70255,1713.136262,17.76142857
1/1/2023,18.50935006,1.697488936,18.48177913,25.14076088,42.83789532,4723.583936,76.6049304,126.3394214,67.38948754,2853.524352,61352.98797,4306.440348,15250.32853,1707.605516,18.03
1/8/2023,18.44697397,1.69436065,18.47778459,25.06172412,42.82198739,4719.891385,76.52677908,126.291141,67.34397867,2853.277263,61327.68216,4300.093746,15245.31854,1701.906172,15.84571429
1/15/2023,18.37725045,1.691187497,18.47264149,24.97421971,42.80834591,4715.867184,76.44553766,126.2376853,67.29767327,2852.984513,61288.07432,4293.974038,15234.39387,1696.054423,14.95142857
1/22/2023,18.30030097,1.687988885,18.46635969,24.87826737,42.79715897,4711.537249,76.36135816,126.1792181,67.25042292,2852.650081,61232.89799,4288.169125,15217.26124,1690.075262,14.89428571
1/29/2023,18.21636411,1.684785838,18.45895792,24.77401286,42.78856843,4706.920691,76.27438162,126.1160099,67.20207509,2852.276368,61160.95927,4282.799089,15193.641,1684.009153,15.47857143
2/5/2023,18.12580252,1.681599274,18.45046676,24.66173455,42.78268831,4702.027538,76.18475085,126.0484075,67.15249324,2851.863676,61071.24726,4277.984656,15163.29968,1677.899331,14.61714286
2/12/2023,18.02908948,1.678448591,18.44092666,24.54183622,42.77958538,4696.856291,76.09260182,125.9767299,67.1015506,2851.409702,60963.00235,4273.837938,15126.06845,1671.787336,14.60571429
2/19/2023,17.92678633,1.675349251,18.43038369,24.41483228,42.77927466,4691.391816,75.99807223,125.9011946,67.04913888,2850.90896,60835.74794,4270.459662,15081.85204,1665.71084,14.98857143
2/26/2023,17.81953363,1.672312758,18.41888488,24.28134569,42.78174806,4685.603788,75.90129278,125.8219312,66.99516655,2850.352301,60689.17586,4267.935202,15030.60062,1659.701772,15.75714286
3/5/2023,17.7080402,1.669347226,18.40647836,24.14210379,42.78698789,4679.449171,75.80238111,125.7390473,66.93955708,2849.727159,60523.05963,4266.333213,14972.29362,1653.78669,15.89428571
3/12/2023,17.59305797,1.666458194,18.39321209,23.99792808,42.79497566,4672.876967,75.70145307,125.6526873,66.88225662,2849.018858,60337.23762,4265.707706,14906.93634,1647.988106,15.70571429
3/19/2023,17.47535462,1.663648499,18.37913241,23.8497083,42.80569254,4665.832242,75.59861865,125.5630309,66.82323646,2848.211085,60131.65061,4266.101142,14834.56933,1642.326267,15.20285714
3/26/2023,17.35568332,1.660918493,18.36428706,23.69836424,42.8190968,4658.261566,75.4939766,125.4702705,66.76248246,2847.286433,59906.4354,4267.547265,14755.29163,1636.820432,15.09714286
4/2/2023,17.23477511,1.65826755,18.3487277,23.54482115,42.83511161,4650.115977,75.387617,125.3746291,66.69998675,2846.227203,59662.02316,4270.068959,14669.29007,1631.487698,14.62428571
4/9/2023,17.11334036,1.65569601,18.332509,23.38999824,42.85362033,4641.351407,75.27961977,125.2763708,66.63575047,2845.015286,59399.12641,4273.676395,14576.83657,1626.342061,14.34142857
4/16/2023,16.99206362,1.653206378,18.31568856,23.23479459,42.87447155,4631.930577,75.17003812,125.1757954,66.56978958,2843.632641,59118.70197,4278.365673,14478.27808,1621.39399,14.17428571
4/23/2023,16.87160514,1.650804036,18.29832999,23.08007672,42.89749014,4621.824308,75.05889376,125.0732417,66.50214005,2842.061433,58821.91526,4284.118747,14374.02653,1616.650671,14.00714286
4/30/2023,16.75259801,1.64849606,18.28050266,22.92667722,42.92248823,4611.013039,74.94618356,124.9690901,66.43285454,2840.28464,58510.13263,4290.90845,14264.55599,1612.119424,14.45285714
5/7/2023,16.63564393,1.646289743,18.26227851,22.77538967,42.94926899,4599.487769,74.83188523,124.863761,66.36199649,2838.286636,58184.85664,4298.69962,14150.38455,1607.808113,14.51571429
5/14/2023,16.52131402,1.644191828,18.24372662,22.62696893,42.97764067,4587.248543,74.71595943,124.7577167,66.28963775,2836.053348,57847.65721,4307.4479,14032.05584,1603.72411,14.35142857
5/21/2023,16.41014451,1.642209681,18.22491065,22.48212864,43.00741641,4574.302425,74.59835128,124.6514635,66.21585187,2833.572256,57500.11147,4317.098677,13910.12121,1599.87342,14.24142857
5/28/2023,16.30262715,1.640353581,18.20588929,22.34153442,43.03839455,4560.662853,74.47897815,124.5455354,66.14070661,2830.832072,57143.77762,4327.584529,13785.12844,1596.259293,14.39142857
6/4/2023,16.19919724,1.638637251,18.18671811,22.20578899,43.07036136,4546.350617,74.35772716,124.4404546,66.06425963,2827.823206,56780.15922,4338.820301,13657.60947,1592.878844,14.30285714
6/11/2023,16.14758952,1.637517367,18.16961004,22.13326676,43.11229626,4528.871263,74.22069737,124.3402293,65.97826144,2822.53732,56388.90596,4352.542919,13525.75537,1591.138452,14.21428571
6/18/2023,16.1019484,1.636621741,18.15276706,22.06878018,43.15144942,4511.277282,74.0805843,124.2415438,65.89052974,2816.992039,56014.66744,4365.678686,13398.76841,1589.42299,14.23428571
6/25/2023,16.06046975,1.635916166,18.1360998,22.0100179,43.18801152,4493.631864,73.93769829,124.1440277,65.80134571,2811.25803,55654.39733,4378.336257,13275.59601,1587.725645,14.25
7/2/2023,16.02161404,1.635362589,18.11953227,21.95496534,43.22239848,4475.980512,73.79254006,124.0473831,65.71106144,2805.399331,55304.66394,4390.6177,13155.1515,1586.033236,13.78
7/9/2023,15.98429269,1.634926612,18.1030132,21.90217286,43.25506208,4458.35177,73.64559017,123.9513687,65.6199809,2799.463441,54962.49573,4402.607857,13036.544,1584.33535,13.92428571
7/16/2023,15.94782181,1.634579721,18.08651325,21.85071053,43.2864061,4440.7616,73.49723869,123.8557885,65.52833009,2793.481958,54625.60985,4414.374615,12919.12188,1582.626766,13.92428571
7/23/2023,15.9118132,1.634299114,18.07001866,21.80003469,43.31676214,4423.217634,73.34777991,123.7604823,65.43626393,2787.474384,54292.35905,4425.971444,12802.43876,1580.906706,14.02571429
7/30/2023,15.8760712,1.63406674,18.0535255,21.74985833,43.34639205,4405.722384,73.19742964,123.6653202,65.3438837,2781.451999,53961.59375,4437.440564,12686.20128,1579.177409,14.95571429
8/6/2023,15.84051612,1.633868236,18.03703566,21.70005199,43.37549984,4388.275386,73.04634575,123.570197,65.25125336,2775.420844,53632.52481,4448.816066,12570.22237,1577.442961,16.82285714
8/13/2023,15.80513262,1.633692043,18.02055402,21.65057654,43.40424395,4370.874469,72.89464556,123.4750269,65.15841253,2769.383753,53304.61296,4460.126434,12454.38549,1575.708468,17.23285714
8/20/2023,15.76993783,1.633528703,18.00408669,21.60144038,43.43274737,4353.51646,72.74241788,123.3797376,65.06538509,2763.341654,52977.4878,4471.394715,12338.62051,1573.978984,17.13571429
8/27/2023,15.73496313,1.633370361,17.98763987,21.55267426,43.46110593,4336.197589,72.58973158,123.2842673,64.97218508,2757.294372,52650.89325,4482.639583,12222.88748,1572.25916,17.05428571
9/3/2023,15.70024444,1.633210414,17.9712192,21.50431737,43.48939454,4318.913705,72.43664142,123.1885624,64.87882063,2751.24111,52324.65154,4493.876397,12107.16615,1570.553163,17.08571429
9/10/2023,15.66581757,1.633043298,17.95482968,21.45641021,43.51767208,4301.660281,72.28319174,123.092578,64.78529626,2745.180709,51998.63882,4505.117813,11991.44906,1568.864627,16.69714286
9/17/2023,15.63171643,1.632864411,17.93847551,21.40899146,43.54598518,4284.43245,72.12941908,122.9962783,64.69161437,2739.111808,51672.7677,4516.37393,11875.73679,1567.196622,16.52142857
9/24/2023,15.59797235,1.632670068,17.92216029,21.36209704,43.57437082,4267.225141,71.97535398,122.8996363,64.59777589,2733.032929,51346.97689,4527.652709,11760.03522,1565.551706,16.25428571
10/1/2023,15.56461408,1.632457418,17.90588712,21.31575977,43.60285785,4250.033235,71.82102216,122.8026319,64.50378079,2726.94252,51021.22476,4538.960367,11644.35394,1563.931996,16.14714286
10/8/2023,15.53166831,1.632224323,17.88965862,21.27000972,43.63146793,4232.851759,71.66644507,122.7052492,64.40962839,2720.839004,50695.48548,4550.301752,11528.70522,1562.339264,15.89
10/15/2023,15.4991602,1.631969259,17.87347699,21.22487467,43.66021661,4215.67607,71.51164057,122.6074757,64.3153175,2714.720794,50369.74763,4561.68081,11413.10356,1560.775117,15.46857143
10/22/2023,15.46711419,1.631691289,17.85734415,21.18038074,43.68911415,4198.501876,71.35662377,122.5093031,64.22084655,2708.586315,50044.01218,4573.100776,11297.56526,1559.241055,15.57571429
10/29/2023,15.43555537,1.631390117,17.84126187,21.13655338,43.71816668,4181.325338,71.20140772,122.4107293,64.12621381,2702.434024,49718.2906,4584.564266,11182.10808,1557.738478,14.95142857
11/5/2023,15.40451017,1.631066065,17.82523164,21.09341832,43.74737717,4164.143147,71.04600349,122.3117596,64.03141772,2696.262427,49392.60311,4596.073346,11066.75089,1556.268691,14.78428571
11/12/2023,15.37400663,1.630720026,17.80925473,21.05100221,43.77674536,4146.952525,70.89042015,122.212407,63.9364569,2690.070078,49066.97677,4607.629431,10951.51303,1554.832813,14.76714286
11/19/2023,15.34407414,1.630353335,17.7933321,21.00933321,43.80626808,4129.751191,70.73466481,122.112691,63.84132985,2683.855598,48741.44601,4619.232856,10836.41452,1553.431595,14.70571429
11/26/2023,15.31474337,1.629967652,17.77746444,20.96844128,43.83593961,4112.53733,70.57874257,122.0126362,63.74603497,2677.617668,48416.05241,4630.88288,10721.47607,1552.065419,15.01714286
12/3/2023,15.28604627,1.629564828,17.76165222,20.92835849,43.86575151,4095.309522,70.42265672,121.9122709,63.65057043,2671.355027,48090.84372,4642.577752,10606.71899,1550.734312,14.52428571
12/10/2023,15.25801548,1.629146815,17.7458957,20.88911908,43.89569311,4078.066629,70.26640914,121.8116255,63.55493407,2665.066456,47765.87318,4654.314772,10492.16487,1549.43796,14.10571429
12/17/2023,15.23068395,1.628715612,17.73019521,20.85075874,43.92575196,4060.807729,70.1100004,121.7107316,63.45912343,2658.750796,47441.20142,4666.091085,10377.83597,1548.176024,14.57
12/24/2023,15.20408454,1.628273232,17.7145512,20.81331407,43.95591436,4043.532015,69.95342991,121.6096206,63.36313594,2652.406947,47116.89659,4677.903871,10263.75534,1546.948224,14.72142857
12/31/2023,15.17824851,1.627821641,17.69896422,20.77682163,43.98616615,4026.238721,69.7966959,121.5083214,63.2669689,2646.033857,46793.03384,4689.750342,10149.94677,1545.754339,14.51714286
1/7/2024,15.15320441,1.627362617,17.68347691,20.74134359,44.01633502,4008.952055,69.64019885,121.4071733,63.17113361,2639.656343,46471.00117,4701.612452,10036.56884,1544.596846,14.28857143
1/14/2024,15.12897785,1.626897937,17.66810906,20.7069198,44.04635458,3991.681923,69.48418602,121.3063191,63.07586901,2633.285929,46151.50001,4713.478408,9923.748188,1543.476133,13.89285714
1/21/2024,15.10559073,1.626429308,17.65288243,20.67358842,44.07615705,3974.428308,69.32865591,121.205758,62.98112898,2626.922607,45835.19232,4725.334619,9811.621833,1542.392558,14.06428571
1/28/2024,15.08306088,1.625958371,17.63782081,20.64138565,44.10567276,3957.191194,69.17360702,121.1054892,62.88692306,2620.566368,45522.6882,4737.167784,9700.323774,1541.346476,14.8
2/4/2024,15.06140222,1.625486714,17.62294838,20.61034556,44.13483474,3939.970566,69.01903786,121.0055116,62.79330209,2614.217205,45214.54772,4748.964902,9589.984867,1540.338156,15.77857143
2/11/2024,15.04062478,1.625015866,17.60828892,20.58050002,44.16357887,3922.766408,68.86494695,120.9058246,62.70019286,2607.87511,44911.28279,4760.713285,9480.732711,1539.367786,15.71
2/18/2024,15.0207342,1.6245473,17.59386553,20.55187874,44.19184388,3905.578704,68.71133281,120.8064273,62.60762083,2601.540075,44613.35895,4772.400557,9372.691528,1538.435473,16.02571429
2/25/2024,15.00173169,1.624082425,17.57970046,20.5245092,44.21957152,3888.407439,68.55819397,120.7073188,62.51559795,2595.212093,44321.19725,4784.014673,9265.982056,1537.541247,14.36571429
3/3/2024,14.9836144,1.623622588,17.56581506,20.49841667,44.24670652,3871.252596,68.40552896,120.6084983,62.42410201,2588.891154,44035.1761,4795.543917,9160.721448,1536.685068,14.13428571
3/10/2024,14.9663769,1.623169068,17.55222971,20.47362419,44.27319675,3854.114161,68.2533363,120.509965,62.33312413,2582.577252,43755.63306,4806.97691,9057.023176,1535.866824,14.45857143
3/17/2024,14.95001166,1.622723078,17.53896383,20.45015257,44.29899317,3836.992117,68.10161453,120.411718,62.2426847,2576.270379,43482.86665,4818.302622,8954.996942,1535.086339,14.70857143
3/24/2024,14.93450891,1.622285763,17.52603582,20.42802037,44.32404992,3819.886448,67.95036221,120.3137564,62.15276418,2569.970527,43217.13821,4829.51037,8854.748591,1534.343373,15.20714286
3/31/2024,14.91985633,1.621858196,17.51346307,20.40724392,44.34832436,3802.797139,67.79957788,120.2160796,62.06335799,2563.677688,42958.67359,4840.589825,8756.38004,1533.637628,15.24857143
4/7/2024,14.90603908,1.621441381,17.50126193,20.38783731,44.37177702,3785.724175,67.64926008,120.1186865,61.97447292,2557.391853,42707.66495,4851.53102,8659.989202,1532.968748,15.23
4/14/2024,14.89303986,1.621036249,17.48944774,20.3698124,44.39437166,3768.66754,67.49940738,120.0215765,61.88610254,2551.113017,42464.27246,4862.324351,8565.669925,1532.336324,15.30142857
4/21/2024,14.88083916,1.62064366,17.47803476,20.35317884,44.41607529,3751.627217,67.35001834,119.9247487,61.79823784,2544.84117,42228.62599,4872.960578,8473.511931,1531.7399,15.20428571
4/28/2024,14.86941536,1.620264402,17.46703621,20.33794406,44.43685809,3734.603192,67.20109152,119.8282022,61.71088352,2538.576305,42000.82678,4883.430834,8383.600766,1531.17897,15.06857143
5/5/2024,14.85874523,1.619899193,17.45646427,20.32411332,44.45669346,3717.595449,67.05262549,119.7319363,61.6240348,2532.318414,41780.94906,4893.726622,8296.017752,1530.652986,15.01714286
5/12/2024,14.84880448,1.619548677,17.44633004,20.3116897,44.47555797,3700.603973,66.90461883,119.6359501,61.53768538,2526.067489,41569.04162,4903.83982,8210.839951,1530.161359,15.07142857
5/19/2024,14.83956832,1.61921343,17.43664358,20.30067413,44.49343133,3683.628747,66.75707011,119.5402428,61.45183541,2519.823523,41365.12936,4913.762681,8128.140126,1529.703462,15.23333333
